Gene,Log2FC,p-value,adj_p-value,Significant,-log10(p-value)
HGFAC,0.0776763897294881,0.8296597580766853,,False,0.08109997447306032
MSANTD1,-2.0,0.04449456793718308,,False,1.351693006073128
HTT,0.18148583229518067,0.2281199094950959,,False,0.6418368093900543
NOP14,-0.23014070007869947,0.17541661352798896,,False,0.7559292774360593
MFSD10,-0.11566821431448826,0.633279322412855,,False,0.19840469215364268
ADD1,-0.042198289978246706,0.8463480874599958,,False,0.07245098285742901
SH3BP2,0.9065554358809367,0.0006582022842498756,,False,3.181640614847183
LOC121931668,-0.1617510699966127,0.5716295089767025,,False,0.24288535991088514
WFS1,-0.057541834009279924,0.8929088854758311,,False,0.04919285528159285
JAKMIP1,-2.7725895038969277,0.13349237123200863,,False,0.8745435524755057
CRMP1,0.3536369546147007,0.6199150444311827,,False,0.20766782382883694
FKBP4,-0.23038724270846878,0.3592382943803799,,False,0.4446173742552042
ITFG2,-0.08418912480334306,0.7356273768422128,,False,0.13334211658694753
TEX52,-2.232660756790275,0.007317922852913882,,False,2.135612173249302
FOXM1,-1.7254437242709866,0.00047408110768233305,,False,3.3241473511412707
TULP3,-0.2942758613428573,0.18518982286756427,,False,0.7323828837118791
PRMT8,-2.090386236457106,0.0017481262012755943,,False,2.7574272178462524
TSPAN9,0.08251400254930452,0.7688002309273794,,False,0.1141864948888457
CRACR2A,-0.893084796083488,0.03062673455639692,,False,1.5138993055028598
PARP11,-0.34245136818607236,0.12479082918502894,,False,0.9038173295628988
TIGAR,-1.020711504766643,0.00019088921822186554,,False,3.719218600673822
FGF23,-1.373458395527444,0.2260700973901552,,False,0.6457568785979666
C5H12orf4,-1.3085535589802486,0.0010416103671864467,,False,2.982294706205357
AKAP3,0.3517633244281253,0.7370048535454172,,False,0.13252965208524747
NDUFA9,0.382459517511057,0.1676291501227797,,False,0.7756504568473641
LOC121932278,-0.4150374992788439,0.48926976633427777,,False,0.3104516199642927
LOC121931560,0.0,,,False,
NTF3,-0.136006693208377,0.38099720274313764,,False,0.4190782128747203
ANO2,0.4823927670806083,0.6288607229731926,,False,0.2014455293431489
VWF,0.7159957772066949,0.10318724557452127,,False,0.9863739802177726
CD9,-1.4844701328109862,0.00534452114399848,,False,2.272091200433756
LOC121930343,-0.6909454299422935,0.05701370678561417,,False,1.2440207221215587
LOC121931605,-2.078002512001273,0.10069183443159146,,False,0.9970057469745741
LOC121931604,0.05737117922914248,0.8845169333801124,,False,0.053293848448833135
LOC121931470,0.27301849440641623,0.6720762835355469,,False,0.17258142986536246
PTHLH,-1.7369655941662063,0.08424151962939284,,False,1.0744738075311733
KLHL42,0.9620427773496143,0.008736541993048026,,False,2.058660431268401
MANSC4,-0.9068905956085187,0.20521294326938083,,False,0.6877952507083928
MRPS35,0.6994136921815599,0.031571267469528715,,False,1.5007079824418723
LOC121931669,-4.028196891830652,0.03580756765660947,,False,1.4460251788258485
LOC121930288,-0.37439551478149813,0.3974644887492441,,False,0.40070166708091615
GPR19,-0.06871275008401456,0.9220935308317215,,False,0.035225024864015096
CREBL2,0.718472916921499,0.015165468723393407,,False,1.8191441622845765
LOC121931670,0.9152577997587645,0.2039156224886733,,False,0.6905495005547733
DUSP16,0.8456289207284708,0.007717563288462143,,False,2.112519800366479
BORCS5,0.6465438229108651,0.0619660787417413,,False,1.2078459854495736
MANSC1,0.6922785423377587,0.03422265926224683,,False,1.465686246751439
LRP6,0.21497475764672735,0.2581139373040817,,False,0.5881885443486761
BCL2L14,-3.0917715404436854,0.008929949721649429,,False,2.0491509863154493
ETV6,-0.09985811754642171,0.6877497891634341,,False,0.16256953407556884
LOC121930943,0.0,,,False,
LOC121931504,0.0,,,False,
LOC121931522,0.26079195722283544,0.4910619121042531,,False,0.30886374944491163
LOC121931523,-0.39114687907082235,0.3331482207684039,,False,0.4773625018091049
LOC121931524,0.24215350470142205,0.4825037779541711,,False,0.3164992818264561
TTC38,-0.39613396114886257,0.32266498939179045,,False,0.4912481549519195
LOC121931674,-2.010569241710187,0.04054122577169104,,False,1.3921031244680317
LOC121931675,-1.0285691521967708,0.21073121619638513,,False,0.676271126386836
LOC121931676,-1.02017788193763,0.12066712370946094,,False,0.9184110392352179
CDPF1,-0.34693063206394115,0.49347179326965096,,False,0.3067376664542042
PPARA,0.0067822816604721226,0.9776728657119065,,False,0.0098064380371612
LOC121931937,0.22239242133644802,0.36321746764912255,,False,0.43983327380401
LOC121930991,0.9765410271760109,0.3311887664868123,,False,0.47992440236882355
LOC121930990,0.43609911480667374,0.47937265988037114,,False,0.31932673876644296
ATXN10,-0.4488008406457187,0.03630638686042142,,False,1.4400169690617401
LOC121931391,-0.10973144065680263,0.7170211571053536,,False,0.1444680294388306
WNT7B,0.15869774601905817,0.7833594753253147,,False,0.10603889908611105
LOC121930424,-0.6285957167595555,0.015044909501514001,,False,1.8226104202942095
FBLN1,0.20332815970952645,0.3735501199769454,,False,0.427651119767979
LOC121930423,-2.3923174227787602,0.3592315534782907,,False,0.4446255236203841
RIBC2,2.021826362453179,0.004492554931194378,,False,2.3475066039977857
SMC1B,-3.754368640427651,0.0006001374964000128,,False,3.2217492378050054
FAM118A,-0.13643028952458902,0.6526080359289383,,False,0.18534758280357158
UPK3A,0.0,,,False,
KIAA0930,-1.2094845337637814,0.00041925610439945833,,False,3.3775206053165103
NUP50,-0.056583528366367375,0.779052130966948,,False,0.10843348015314717
PHF21B,-0.8638633120139714,0.24641747170332648,,False,0.6083285026953672
LOC121930729,-0.6191896095495935,0.017401129497103172,,False,1.7594225610025302
LOC121931194,0.0,1.0,,False,-0.0
LOC121931195,0.0,,,False,
SHISAL1,0.0,1.0,,False,-0.0
PARVG,-1.3115956466099616,0.06524969284993232,,False,1.1854215283405392
PARVB,0.28503323969396455,0.3004797872693019,,False,0.522184736881372
SAMM50,0.11115408151178663,0.5529993015444126,,False,0.2572754172226056
LOC121931193,-0.5083620867628094,0.5050036463175271,,False,0.29670548609942915
SULT4A1,2.550197082560479,0.37606086704120345,,False,0.424741856985201
EFCAB6,2.9068905956085187,0.14350622051698583,,False,0.8431292733017701
MPPED1,0.41503749927884376,0.36321746764912255,,False,0.43983327380401
LOC121931679,-1.1926450779423958,0.08326382639700333,,False,1.0795436349467211
LOC121930578,-1.1738939036452578,0.012442487822965694,,False,1.9050927756127833
TTLL12,0.1482367966736824,0.6240214030600606,,False,0.20480051436970478
TSPO,0.4931605512799262,0.1801370737065795,,False,0.7443968965684324
MCAT,0.4262647547020979,0.13344746709934985,,False,0.8746896649279161
TTLL1,0.6788138413804115,0.005765363727663855,,False,2.2391732885541313
PACSIN2,0.01909813437799457,0.9304721953046228,,False,0.03129660007882684
ARFGAP3,-0.21240272735444954,0.42620452263090247,,False,0.37038194612058883
A4GALT,-0.7793184144883583,0.048781119712177745,,False,1.3117482351982
LOC121931274,0.5037311620423086,0.5570513554688274,,False,0.2541047646672001
PCLO,-2.678071905112638,0.2667284394552974,,False,0.5739306759485813
SEMA3E,1.0,0.0755868184216124,,False,1.1215539344709007
SEMA3A,-2.603341030036011,0.020871124403891914,,False,1.6804541532703583
SEMA3D,-0.41476629051013525,0.23963391475550058,,False,0.6204517173810475
GRM3,0.736965594166206,0.17468781426411925,,False,0.7577373891351638
ELAPOR2,6.28909670241999,0.002677669346179311,,False,2.5722430531625915
DMTF1,0.2612104132398425,0.10883166119210637,,False,0.9632447417635773
TMEM243,0.22817014247826606,0.41361416363132325,,False,0.38340459785993874
MEIG1,-1.1742509268451022,0.0851210832495648,,False,1.069962858189123
DCLRE1C,-1.7152416977031786,0.014940440003629837,,False,1.8256366121367806
HSPA14,-0.14972828745548483,0.5092452804978355,,False,0.29307298719425895
CDNF,-0.9999999999999997,0.14379290877774814,,False,0.8422625308838084
FAM107B,-0.43990196032642714,0.023489787702388538,,False,1.6291209083010583
FRMD4A,-0.10079780668614191,0.5982737700630075,,False,0.22310003738294149
PRPF18,-0.29350936417414175,0.18999727186980175,,False,0.7212526349439984
BEND7,0.22602054082938672,0.3046547767205466,,False,0.5161920081283461
CFAP45,-0.7030182622428685,0.24522066272512966,,False,0.6104429381934918
LOC121930690,-0.514573172829758,0.2196668686680343,,False,0.6582354407567347
SEPHS1,-0.0926424804081094,0.6566802064623615,,False,0.18264607394192525
PHYH,1.0566186794573067,0.04235769110570641,,False,1.3730677210711604
STIM2,-0.11990946373519673,0.43712107963583013,,False,0.3593982496787776
LOC121932097,0.0,,,False,
LOC121931380,0.0,,,False,
LOC121931467,0.0,,,False,
PCDH7,1.84799690655495,0.003936740577047191,,False,2.40486320336294
LOC121930354,0.0,,,False,
LOC121931682,0.0,,,False,
ARAP2,-1.222392421336448,0.07321731109911507,,False,1.1353862245976136
DTHD1,0.0,,,False,
NWD2,-1.8271634031377837,0.1512377315392228,,False,0.8203398453757969
C5H4orf19,0.7772886453051431,0.035099805412569594,,False,1.454695291183222
LOC121931337,0.9259994185562231,0.10396462995725411,,False,0.9831143878848324
RELL1,-0.5984187812005821,0.010717534738388235,,False,1.969905100150815
PGM2,-0.36418133080961823,0.09790653735160264,,False,1.0091883088001439
TBC1D1,-0.4748973993203318,0.08054390687866982,,False,1.0939673082436605
LOC121932005,0.0,,,False,
LOC121932007,0.0,,,False,
KLF3,0.31196829758606626,0.16046791676513292,,False,0.79461178546895
LOC121930721,-1.1817873386574949,0.035522688334506586,,False,1.4494941745189522
LOC121930722,-2.1412864037695414,0.024681466434222848,,False,1.6076290405313716
FAM114A1,0.03872377147396122,0.8933825318739101,,False,0.04896254345242325
KLHL5,-0.6994534098214649,0.0038117353975413086,,False,2.4188772547745834
WDR19,-0.6286329723781332,0.006273297698510366,,False,2.2025041025865963
RFC1,0.5241085349765608,0.11219513367589475,,False,0.9500259796532873
KLB,-0.6451101620752171,0.01595314457342093,,False,1.7971536990469248
RPL9,-0.34727686139202163,0.14081069624492298,,False,0.8513643541164275
LIAS,-0.2845612424228783,0.3817044308534885,,False,0.4182727986989195
UGDH,-0.6008766819011839,0.08080117515793658,,False,1.0925823228776925
SMIM14,-1.5205719134512012,0.022736492814792196,,False,1.6432765259566604
UBE2K,-0.02972080292905588,0.887650940008249,,False,0.0517577826796773
PDS5A,-0.23025871539076803,0.27725940006277305,,False,0.5571137208282618
N4BP2,0.04172366897464741,0.8349456407834339,,False,0.07834179838020165
RHOH,-1.4707216318565228,0.02826169086336424,,False,1.5488018583876308
CHRNA9,2.2854022188622483,0.015733311137481977,,False,1.803179868768365
RBM47,0.07886237484925296,0.6709812558839052,,False,0.17328961184276734
NSUN7,-1.4325249260076847,0.038525399108469624,,False,1.414252853460725
APBB2,0.5827534080252326,0.0192482417265439,,False,1.7156089359391353
UCHL1,1.3483041823984134,0.01497856473491057,,False,1.8245297992915244
LIMCH1,0.48662458152786403,0.20801259409354003,,False,0.6819103699422902
PHOX2B,0.22239242133644802,0.36321746764912255,,False,0.43983327380401
LOC121931475,0.0,,,False,
TMEM33,0.61858021692397,0.026647152094993756,,False,1.5743491992272662
SLC30A9,0.08577913770457357,0.7142954921610722,,False,0.14612209065069098
BEND4,-0.2773896988108637,0.39302162117879735,,False,0.4055835572572559
LOC121931578,0.0,,,False,
LOC121931576,1.0,0.0755868184216124,,False,1.1215539344709007
SHISA3,2.133781809769194,0.005204799224220376,,False,2.283596018794168
ATP8A1,-0.3589615748727546,0.08145305144038636,,False,1.0890926412646407
GRXCR1,-3.273018494406416,0.3105658329906933,,False,0.507846325039556
YIPF7,-1.5360529002402095,0.3707874825304789,,False,0.4308749356917834
LOC121932331,0.0,,,False,
GUF1,0.22752292119885453,0.5751958854112031,,False,0.24018422928303385
GNPDA2,-0.5882257797439978,0.008957524640948933,,False,2.047811988474335
GABRG1,-2.0588936890535683,0.36321746764912255,,False,0.43983327380401
GABRA2,-1.2223924213364477,0.36321746764912255,,False,0.43983327380401
GABRA4,3.5156998382840428,0.017672698154898428,,False,1.7526971401181282
GABRB1,0.0,,,False,
COMMD8,-0.2534900793187802,0.2489622713237573,,False,0.6038664625323285
ATP10D,0.0,,,False,
LOC121931798,0.0,,,False,
CORIN,-3.7548875021634682,0.188491626188278,,False,0.7247079387261091
NFXL1,0.2147972043412416,0.29853562164861286,,False,0.5250038408748965
CNGA1,-0.8744691179161412,0.36321746764912255,,False,0.43983327380401
NIPAL1,-1.584962500721156,0.058941208893881075,,False,1.229580960943548
TEC,-0.6832951433383974,0.004803278320914617,,False,2.3184622478945767
LOC121930395,0.4150374992788439,0.5567393664390863,,False,0.25434806911373503
SLAIN2,-0.4599005082056582,0.03187509019480601,,False,1.4965485776622667
SLC10A4,-0.12462665451374466,0.8171436010186558,,False,0.08770161586685278
ZAR1,-0.41503749927884376,0.36321746764912255,,False,0.43983327380401
FRYL,-0.04201513624968811,0.8557714656002117,,False,0.06764219850056925
OCIAD1,0.16354298741075013,0.4944023417912361,,False,0.30591948083064235
OCIAD2,0.423439940274541,0.17555906954234796,,False,0.7555767295683196
CWH43,-0.41503749927884376,0.36321746764912255,,False,0.43983327380401
LOC121931369,0.0,,,False,
DCUN1D4,0.08372770637203963,0.660316367421308,,False,0.18024793763133767
SGCB,0.14756597866175447,0.5081002798227399,,False,0.2940505659134824
SPATA18,-2.6147098441152083,0.04566325956384756,,False,1.340433090654233
LOC121931918,2.0,0.36321746764912255,,False,0.43983327380401
USP46,0.030812497448804876,0.8984089088313916,,False,0.046525950160300464
LOC121931974,0.4319113178432401,0.15965525447187048,,False,0.7968167836664305
LOC121932374,-0.22239242133644802,0.36321746764912255,,False,0.43983327380401
LOC121932373,-0.2479275134435852,0.5915702481017915,,False,0.22799367613919744
LOC121931545,0.0,,,False,
RASL11B,1.2270689085459212,0.027889344288524888,,False,1.554561696390924
SCFD2,-0.17753818555218714,0.5690208689809291,,False,0.24487180545543966
FIP1L1,-0.015856243936969605,0.9333710434807136,,False,0.029945676615219186
LNX1,-0.06140054466414302,0.8783229051515006,,False,0.05634579144666999
CHIC2,-0.03869243879985618,0.8532540305885862,,False,0.06892165153072127
GSX2,0.0,,,False,
PDGFRA,1.4380180178262876,0.0017458842327571077,,False,2.7579845571605976
KIT,-0.07999932206521976,0.8797442968364524,,False,0.05564353990679345
KDR,0.7569375244275403,0.02721486964094425,,False,1.5651937416097834
SRD5A3,0.4773895081048236,0.2927133788064598,,False,0.5335574271766156
TMEM165,-0.2623116903010061,0.11966505769075325,,False,0.9220326454788786
CLOCK,0.26920653905883896,0.17224574088905723,,False,0.7638515080632909
PDCL2,0.0,,,False,
NMU,0.41503749927884376,0.36321746764912255,,False,0.43983327380401
LOC121931065,-0.9569312781081143,0.4984791712265908,,False,0.3023529838123897
EXOC1L,0.0,,,False,
EXOC1,0.6199774985106679,0.07984708314886438,,False,1.0977409442154211
CEP135,-1.146078259487945,0.050680848910923504,,False,1.2951561192376493
CRACD,0.36587144247496006,0.6841069661249254,,False,0.1648759872187598
AASDH,-0.7237512762628988,0.013202002304805999,,False,1.879360195765282
PPAT,-0.32454787277733743,0.21645536406264032,,False,0.6646316473008597
LOC121931239,-0.09076546392318185,0.9065892775085517,,False,0.04258942177237438
LOC121931240,-1.2565726881297312,0.00042454749796333284,,False,3.3720737142553454
LONRF1,-0.5336641881352104,0.12442275737264304,,False,0.905100178347359
TRMT9B,-3.1758498353994176,0.3645374194544673,,False,0.4382578851005097
DLC1,0.31566829374183136,0.4837554930928616,,False,0.31537409048698806
SGCZ,-1.0000000000000002,0.17098249756523745,,False,0.7670483434082482
TUSC3,0.8194277543581792,0.4730686961056859,,False,0.32507578912826923
FGF20,-2.0402638702137272,0.0033305221305484265,,False,2.4774876762112563
MICU3,-0.5487513591945135,0.06266476225122986,,False,1.2029766036956047
ZDHHC2,2.2112563896984447,0.0005967426151596431,,False,3.2242129467916922
CNOT7,-0.24741705581366524,0.1964438403984229,,False,0.7067615841742139
VPS37A,-0.49629054598053823,0.016165154674782547,,False,1.7914201355260921
MTMR7,1.2895066171949852,0.04979383627002868,,False,1.3028244130552638
SLC7A2,-0.3881110198184814,0.39010419893138193,,False,0.4088193750844791
PDGFRL,-0.9344116583724231,0.05899934805253863,,False,1.2291527873197083
MTUS1,-0.7620813096862644,0.006030816065148291,,False,2.21962391694594
FGL1,3.2678323508464517,0.05142734997468737,,False,1.2888058540771619
LOC121930780,0.14856118023453924,0.4955456123665901,,False,0.30491636481660217
LOC121930779,-0.034703105591342265,0.8550328968710901,,False,0.06801717573411706
LOC121932354,0.736965594166206,0.17468781426411925,,False,0.7577373891351638
ASAH1,-0.3138231170702177,0.2703238088765056,,False,0.5681157019582457
FRG1,-1.0301357179733186,0.000688414599006883,,False,3.162149928290872
LOC121932220,-0.4515396777532068,0.09901886937534153,,False,1.0042820368699517
LOC121930472,0.0,,,False,
FAT1,0.4920765651379284,0.21064659264062513,,False,0.676445561504343
MTNR1A,0.41503749927884376,0.36321746764912255,,False,0.43983327380401
KLKB1,-0.3602824636242836,0.24336607148277797,,False,0.6137399684021235
LOC121931691,0.5902348913250552,0.16788176323141646,,False,0.7749964781211792
FAM149A,0.08827749583466371,0.8040365408865628,,False,0.09472421350928067
TLR3,-0.47344948582734503,0.30387429216993456,,False,0.5173060397719713
SORBS2,-0.3012648757421168,0.28802944576770695,,False,0.5405631112660078
PDLIM3,-0.4850101242238436,0.16179527626548007,,False,0.7910341620919982
CCDC110,-0.5849625007211563,0.2617554691954717,,False,0.5821042352781587
C5H4orf47,-0.29790486568084606,0.46146074792563885,,False,0.3358652343656727
